Date,Continent,Customer_Name,Turnover,Profit,Profit_Margin,Total_Order,Return_Rate,Product_Name,Product_Subcategory_Name,Returned_Product,Category_Name,CM_Turnover,CM_Order,CM_Return_Rate
2023-06-10,North America,Customer 299,2995.68,398.13,13.29,1,0.15,Brakes 7,Brakes,,Components,3050.19,1,0.16
2023-12-06,Australia,Customer 690,2491.29,539.86,21.67,9,1.98,Saddles 5,Saddles,,Components,2847.78,7,1.92
2023-05-25,Europe,Customer 514,4877.29,592.59,12.15,8,4.84,Touring Bikes 3,Touring Bikes,,Bikes,4527.73,8,4.2
2023-06-21,Europe,Customer 322,1033.79,200.66,19.41,8,8.68,Locks 9,Locks,,Accessories,1000.36,9,9.1
2023-05-18,South America,Customer 730,1762.64,134.14,7.61,7,8.26,Touring Bikes 1,Touring Bikes,,Bikes,1773.84,8,7.71
2023-08-07,Australia,Customer 216,4962.91,533.51,10.75,4,9.57,Saddles 6,Saddles,,Components,5534.62,5,11.34
2023-12-01,North America,Customer 947,2935.3,268.29,9.14,7,2.4,Road Bikes 1,Road Bikes,,Bikes,2533.35,8,2.36
2023-01-26,Europe,Customer 637,3149.71,251.35,7.98,7,3.11,Brakes 6,Brakes,,Components,3622.11,5,2.87
2023-02-27,Africa,Customer 543,4189.7,963.63,23.0,3,3.99,Mountain Bikes 9,Mountain Bikes,,Bikes,4058.55,2,3.51
2023-04-21,North America,Customer 798,1417.32,188.36,13.29,10,4.2,Shorts 6,Shorts,,Clothing,1314.92,8,3.88
2023-11-08,Europe,Customer 520,3037.71,616.96,20.31,8,5.22,Jerseys 8,Jerseys,Jerseys 8,Clothing,3155.89,10,6.25
2023-05-16,Europe,Customer 667,4380.42,1114.82,25.45,1,1.35,Road Bikes 7,Road Bikes,,Bikes,4867.63,1,1.28
2023-04-16,Africa,Customer 282,2927.59,844.9,28.86,5,4.14,Pedals 1,Pedals,,Components,3297.15,3,4.56
2023-01-23,Asia,Customer 967,2650.51,590.53,22.28,7,6.36,Locks 6,Locks,Locks 6,Accessories,2142.0,6,7.31
2023-01-10,Africa,Customer 926,1277.23,178.94,14.01,2,8.29,Brakes 7,Brakes,,Components,1419.86,3,7.05
2023-10-17,Africa,Customer 412,4886.35,454.43,9.3,6,2.38,Helmets 4,Helmets,,Clothing,5134.27,7,2.02
2023-11-20,South America,Customer 828,3131.17,298.4,9.53,3,8.54,Locks 2,Locks,,Accessories,3116.87,4,9.86
2023-11-20,South America,Customer 943,2575.36,623.75,24.22,7,7.73,Shorts 4,Shorts,,Clothing,2353.83,5,8.06
2023-02-12,North America,Customer 135,1623.61,164.31,10.12,4,8.8,Touring Bikes 1,Touring Bikes,,Bikes,1609.22,6,10.16
2023-12-09,Australia,Customer 466,4421.82,783.55,17.72,9,8.38,Mountain Bikes 10,Mountain Bikes,Mountain Bikes 10,Bikes,5087.26,7,7.43
2023-04-10,Africa,Customer 640,1167.74,119.34,10.22,8,9.74,Pedals 2,Pedals,,Components,1125.21,10,9.69
2023-05-22,South America,Customer 740,2268.15,476.99,21.03,2,2.26,Shorts 9,Shorts,,Clothing,2639.34,1,1.82
2023-09-02,Europe,Customer 465,4724.28,640.14,13.55,6,0.29,Water Bottles 1,Water Bottles,,Accessories,4174.71,7,0.28
2023-08-08,South America,Customer 797,1008.87,300.04,29.74,8,1.22,Jerseys 3,Jerseys,,Clothing,947.08,6,1.07
2023-05-15,North America,Customer 497,1509.73,161.99,10.73,5,5.4,Lights 5,Lights,,Accessories,1368.65,5,6.09
2023-10-22,Asia,Customer 715,933.76,226.44,24.25,7,9.33,Water Bottles 9,Water Bottles,,Accessories,841.74,5,10.88
2023-02-02,Africa,Customer 119,1868.4,291.1,15.58,3,3.31,Touring Bikes 4,Touring Bikes,,Bikes,1753.31,2,3.45
2023-09-28,Africa,Customer 269,274.91,56.55,20.57,2,9.91,Saddles 10,Saddles,,Components,303.97,4,8.99
2023-03-24,Europe,Customer 346,178.34,22.81,12.79,5,0.08,Road Bikes 10,Road Bikes,,Bikes,159.14,3,0.07
2023-01-04,Australia,Customer 381,4945.34,516.79,10.45,1,1.96,Pedals 6,Pedals,,Components,5785.08,1,1.96
2023-07-02,Asia,Customer 316,913.68,231.89,25.38,10,1.55,Shorts 4,Shorts,,Clothing,740.98,8,1.75
2023-09-28,South America,Customer 267,3702.98,1024.24,27.66,4,6.3,Touring Bikes 1,Touring Bikes,,Bikes,4380.64,3,5.85
2023-04-21,Australia,Customer 604,1250.9,78.43,6.27,9,7.69,Touring Bikes 3,Touring Bikes,,Bikes,1372.64,7,8.86
2023-03-17,Europe,Customer 991,1828.16,352.65,19.29,7,4.43,Helmets 5,Helmets,,Clothing,1996.28,9,5.17
2023-06-24,South America,Customer 25,2709.4,264.71,9.77,2,5.98,Brakes 8,Brakes,,Components,2354.67,3,5.88
2023-06-08,Asia,Customer 57,2766.12,612.97,22.16,1,6.25,Road Bikes 2,Road Bikes,,Bikes,2950.3,3,7.31
2023-12-20,Africa,Customer 151,2367.58,139.69,5.9,7,9.13,Chains 7,Chains,,Components,1903.49,7,7.58
2023-12-06,South America,Customer 827,1866.33,505.78,27.1,7,1.07,Chains 2,Chains,,Components,2177.36,9,1.22
2023-05-31,South America,Customer 732,1751.31,426.97,24.38,10,1.16,Locks 3,Locks,Locks 3,Accessories,1948.22,11,1.27
2023-07-26,Europe,Customer 190,3496.34,599.62,17.15,6,1.26,Helmets 8,Helmets,,Clothing,3708.78,4,1.38
2023-03-29,Africa,Customer 261,3547.23,496.61,14.0,9,7.22,Mountain Bikes 2,Mountain Bikes,,Bikes,3144.03,10,6.85
2023-05-23,Australia,Customer 662,2921.13,263.19,9.01,5,8.32,Mountain Bikes 1,Mountain Bikes,,Bikes,2697.92,7,9.62
2023-09-23,Europe,Customer 400,2232.37,229.49,10.28,8,7.74,Brakes 9,Brakes,,Components,1977.95,10,7.55
2023-08-03,Europe,Customer 624,2091.04,174.81,8.36,6,5.77,Shorts 7,Shorts,,Clothing,1833.67,6,5.1
2023-01-11,Africa,Customer 64,426.71,117.43,27.52,7,8.31,Chains 3,Chains,,Components,499.34,5,8.87
2023-08-01,Asia,Customer 282,4457.17,1041.64,23.37,9,1.72,Mountain Bikes 2,Mountain Bikes,,Bikes,3709.87,10,1.78
2023-05-26,Africa,Customer 566,1092.66,306.82,28.08,3,4.11,Water Bottles 5,Water Bottles,,Accessories,876.92,1,4.27
2023-02-20,Europe,Customer 545,1420.99,111.41,7.84,5,4.34,Locks 10,Locks,,Accessories,1206.29,3,3.79
2023-08-22,Africa,Customer 228,2030.09,316.29,15.58,3,0.5,Helmets 7,Helmets,,Clothing,1639.45,2,0.47
2023-07-18,North America,Customer 998,2065.07,368.82,17.86,3,8.93,Water Bottles 3,Water Bottles,,Accessories,1870.21,3,10.44
2023-02-26,North America,Customer 865,3133.19,616.3,19.67,5,0.43,Brakes 6,Brakes,,Components,2717.36,7,0.42
2023-02-22,Europe,Customer 885,1334.0,197.57,14.81,1,0.57,Saddles 4,Saddles,,Components,1202.28,2,0.48
2023-11-25,South America,Customer 693,1203.04,266.47,22.15,5,3.05,Shorts 3,Shorts,,Clothing,1230.59,5,3.4
2023-09-23,South America,Customer 359,4790.97,328.66,6.86,10,4.79,Locks 3,Locks,,Accessories,3947.76,9,4.08
2023-05-02,Australia,Customer 364,2641.37,233.76,8.85,3,3.21,Pedals 1,Pedals,,Components,2795.49,2,3.3
2023-10-16,Europe,Customer 211,2192.83,559.17,25.5,6,4.75,Gloves 4,Gloves,,Clothing,1765.44,5,3.9
2023-01-30,South America,Customer 501,757.07,226.97,29.98,2,2.4,Shorts 9,Shorts,,Clothing,899.62,4,2.41
2023-11-27,Asia,Customer 69,4473.01,1327.59,29.68,1,9.65,Brakes 1,Brakes,,Components,3939.3,0,11.12
2023-07-23,Asia,Customer 15,883.53,173.44,19.63,6,6.19,Gloves 2,Gloves,,Clothing,811.72,5,5.15
2023-11-26,Africa,Customer 908,4744.56,384.31,8.1,1,4.71,Water Bottles 3,Water Bottles,,Accessories,4602.96,1,4.48
2023-03-23,Asia,Customer 448,3018.86,846.19,28.03,7,9.42,Pedals 6,Pedals,,Components,2874.49,6,10.24
2023-03-25,South America,Customer 454,2500.39,333.05,13.32,2,4.71,Water Bottles 3,Water Bottles,,Accessories,2257.66,3,4.42
2023-11-08,Australia,Customer 397,1657.31,174.18,10.51,5,5.03,Water Bottles 4,Water Bottles,,Accessories,1533.38,4,4.54
2023-06-17,Asia,Customer 487,2451.48,270.4,11.03,1,9.42,Chains 1,Chains,,Components,1966.35,1,8.85
2023-05-06,Africa,Customer 613,1856.17,258.01,13.9,9,4.21,Gloves 4,Gloves,,Clothing,2099.66,7,4.16
2023-11-06,Europe,Customer 968,4241.9,1251.36,29.5,5,4.83,Shorts 4,Shorts,,Clothing,5074.35,7,4.57
2023-02-04,Australia,Customer 202,2663.25,404.81,15.2,8,3.27,Brakes 2,Brakes,,Components,2287.16,7,3.0
2023-06-09,Europe,Customer 408,2184.81,457.28,20.93,6,5.45,Locks 4,Locks,,Accessories,1801.73,8,4.8
2023-08-06,North America,Customer 4,3637.94,776.7,21.35,5,8.12,Locks 10,Locks,,Accessories,4038.29,7,6.96
2023-05-22,Europe,Customer 610,403.42,115.86,28.72,5,3.43,Chains 3,Chains,,Components,428.91,6,4.08
2023-01-10,Australia,Customer 384,2563.63,133.57,5.21,10,5.14,Helmets 1,Helmets,,Clothing,2618.04,12,5.08
2023-11-10,Europe,Customer 526,1487.54,238.75,16.05,4,5.98,Mountain Bikes 6,Mountain Bikes,,Bikes,1629.16,5,5.12
2023-05-16,Asia,Customer 889,1847.5,193.8,10.49,10,2.17,Shorts 6,Shorts,,Clothing,2139.23,12,2.19
2023-06-14,Australia,Customer 606,2509.02,474.2,18.9,8,1.88,Locks 9,Locks,,Accessories,2328.96,10,1.55
2023-01-02,Europe,Customer 866,4669.58,924.58,19.8,8,8.7,Helmets 4,Helmets,,Clothing,5340.58,6,9.93
2023-09-02,Asia,Customer 537,2124.95,464.09,21.84,7,3.77,Saddles 5,Saddles,,Components,2396.68,7,4.19
2024-01-01,Europe,Customer 253,3836.45,1110.27,28.94,9,4.31,Brakes 5,Brakes,,Components,4519.41,10,4.91
2023-04-10,Asia,Customer 882,2584.68,754.99,29.21,8,0.02,Lights 7,Lights,,Accessories,2822.02,10,0.02
2023-08-07,Australia,Customer 576,1440.41,415.41,28.84,1,2.34,Pedals 8,Pedals,,Components,1659.07,-1,2.17
2023-12-19,North America,Customer 812,2385.33,683.87,28.67,1,4.26,Water Bottles 2,Water Bottles,,Accessories,2750.53,1,3.97
2023-12-10,Australia,Customer 456,1528.78,83.32,5.45,5,4.78,Shorts 9,Shorts,Shorts 9,Clothing,1272.57,6,3.97
2023-07-08,Africa,Customer 192,3283.64,336.9,10.26,7,0.22,Brakes 10,Brakes,,Components,3050.39,9,0.24
2023-03-29,Australia,Customer 574,1047.37,298.5,28.5,10,8.54,Saddles 4,Saddles,,Components,1088.07,10,9.25
2023-08-25,North America,Customer 370,1618.79,83.21,5.14,1,4.91,Locks 8,Locks,,Accessories,1460.36,3,4.06
2023-07-15,North America,Customer 654,307.64,54.08,17.58,7,3.0,Lights 2,Lights,,Accessories,319.42,9,3.26
2023-08-01,North America,Customer 666,852.91,216.3,25.36,5,1.71,Pedals 1,Pedals,,Components,861.47,5,1.94
2023-05-25,Africa,Customer 997,3806.34,964.15,25.33,8,5.23,Chains 10,Chains,,Components,4045.69,8,5.09
2023-06-24,Africa,Customer 515,2190.86,222.15,10.14,8,2.66,Brakes 3,Brakes,,Components,1994.17,6,2.58
2023-03-23,South America,Customer 196,2640.65,561.67,21.27,10,3.78,Touring Bikes 3,Touring Bikes,,Bikes,2166.47,12,4.08
2023-02-11,North America,Customer 711,3676.74,552.61,15.03,5,1.81,Saddles 9,Saddles,,Components,3247.66,4,2.15
2023-12-31,North America,Customer 833,3619.71,240.35,6.64,9,3.18,Lights 5,Lights,,Accessories,2905.82,7,3.07
2023-01-28,Europe,Customer 396,4178.09,762.08,18.24,4,5.91,Road Bikes 9,Road Bikes,,Bikes,3907.21,3,6.56
2023-05-22,Europe,Customer 587,1477.18,437.1,29.59,4,8.6,Lights 3,Lights,Lights 3,Accessories,1290.23,4,9.82
2023-03-14,Asia,Customer 771,4637.68,590.84,12.74,4,2.29,Saddles 4,Saddles,,Components,4336.28,6,1.91
2023-06-14,South America,Customer 571,515.04,136.64,26.53,4,3.94,Lights 7,Lights,,Accessories,599.39,5,3.26
2023-11-08,North America,Customer 388,1265.0,298.29,23.58,4,9.1,Pedals 6,Pedals,,Components,1088.53,4,10.43
2023-10-28,Africa,Customer 567,2620.46,257.07,9.81,4,7.88,Gloves 10,Gloves,,Clothing,2112.94,2,7.63
2024-01-01,North America,Customer 962,2299.37,206.02,8.96,8,5.91,Pedals 8,Pedals,,Components,2575.96,10,5.57
2023-05-30,Europe,Customer 430,3746.74,985.02,26.29,4,9.86,Helmets 6,Helmets,,Clothing,4102.47,6,11.44
2023-09-30,Africa,Customer 105,1614.87,413.57,25.61,5,0.39,Mountain Bikes 8,Mountain Bikes,,Bikes,1512.42,4,0.4
2023-01-01,Australia,Customer 68,1051.01,172.05,16.37,8,3.11,Chains 2,Chains,,Components,849.52,7,3.44
2023-03-02,Africa,Customer 102,2762.21,454.94,16.47,4,3.07,Water Bottles 6,Water Bottles,,Accessories,2899.94,4,3.3
2023-03-21,Africa,Customer 511,3851.54,1104.62,28.68,9,9.76,Shorts 5,Shorts,,Clothing,3630.72,7,10.82
2023-11-14,Australia,Customer 410,1721.71,328.85,19.1,8,1.7,Water Bottles 5,Water Bottles,,Accessories,1710.63,7,1.74
2023-11-12,Asia,Customer 404,59.74,12.75,21.35,8,8.42,Touring Bikes 2,Touring Bikes,,Bikes,59.24,6,9.02
2023-10-02,Asia,Customer 558,4222.35,1251.5,29.64,8,7.06,Saddles 7,Saddles,,Components,4881.91,9,7.1
2023-05-15,Europe,Customer 380,4196.04,308.41,7.35,4,1.72,Gloves 3,Gloves,,Clothing,3537.26,5,2.0
2023-05-16,Europe,Customer 77,2318.01,377.37,16.28,8,2.26,Brakes 10,Brakes,,Components,2459.62,7,2.4
2023-02-28,North America,Customer 476,2159.74,492.42,22.8,7,4.8,Shorts 7,Shorts,,Clothing,2246.84,9,4.45
2023-07-10,Africa,Customer 792,3440.21,684.95,19.91,1,8.93,Lights 6,Lights,,Accessories,3985.15,3,10.66
2023-08-27,North America,Customer 41,838.36,143.28,17.09,6,6.25,Saddles 6,Saddles,,Components,773.0,5,7.08
2023-01-22,South America,Customer 775,1834.67,333.54,18.18,1,7.18,Helmets 5,Helmets,,Clothing,1740.96,1,6.12
2023-04-21,Europe,Customer 642,1546.48,103.46,6.69,3,2.1,Jerseys 10,Jerseys,,Clothing,1651.05,3,1.83
2023-07-23,Europe,Customer 840,1298.43,340.19,26.2,6,8.47,Mountain Bikes 6,Mountain Bikes,Mountain Bikes 6,Bikes,1331.15,8,7.5
2023-12-29,Australia,Customer 547,3365.96,183.44,5.45,3,0.56,Lights 4,Lights,,Accessories,3579.12,5,0.63
2023-02-19,North America,Customer 218,1029.97,274.9,26.69,9,6.25,Saddles 3,Saddles,,Components,1213.61,7,6.54
2023-10-20,Asia,Customer 920,4291.53,1010.66,23.55,5,2.4,Gloves 7,Gloves,,Clothing,3532.11,3,2.3
2023-07-13,South America,Customer 149,2498.41,438.22,17.54,9,3.47,Shorts 7,Shorts,,Clothing,2174.09,11,3.69
2023-09-04,Australia,Customer 946,4034.97,1007.13,24.96,9,5.37,Chains 10,Chains,,Components,3352.56,8,4.88
2023-08-24,Europe,Customer 388,924.92,132.54,14.33,9,4.99,Road Bikes 9,Road Bikes,Road Bikes 9,Bikes,894.55,11,5.76
2023-06-07,North America,Customer 306,3101.19,644.12,20.77,4,2.07,Shorts 4,Shorts,,Clothing,2711.61,3,1.82
2023-04-17,Africa,Customer 684,3725.82,1109.55,29.78,8,5.06,Gloves 4,Gloves,,Clothing,3423.56,7,4.16
2023-06-11,North America,Customer 24,504.99,61.56,12.19,2,6.55,Touring Bikes 4,Touring Bikes,,Bikes,474.5,4,7.62
2023-01-13,Asia,Customer 463,4462.11,815.23,18.27,2,4.88,Lights 5,Lights,,Accessories,5205.79,0,5.64
2023-08-06,Europe,Customer 182,3288.02,310.06,9.43,7,5.63,Gloves 8,Gloves,Gloves 8,Clothing,3797.88,5,4.88
2023-10-19,South America,Customer 800,3335.6,563.38,16.89,5,3.28,Shorts 6,Shorts,,Clothing,3337.32,3,3.76
2023-02-28,South America,Customer 329,3453.82,838.93,24.29,1,7.13,Road Bikes 7,Road Bikes,,Bikes,3110.22,1,6.62
2023-12-09,North America,Customer 869,2650.23,475.72,17.95,2,8.71,Water Bottles 6,Water Bottles,,Accessories,2654.77,0,10.45
2023-09-15,Africa,Customer 615,788.16,132.73,16.84,9,3.97,Helmets 4,Helmets,,Clothing,643.43,7,3.48
2023-01-04,Australia,Customer 617,2916.35,662.89,22.73,6,1.67,Saddles 4,Saddles,,Components,3400.9,4,1.86
2023-04-24,Asia,Customer 360,2218.82,148.88,6.71,10,3.14,Gloves 5,Gloves,,Clothing,2114.02,9,3.61
2023-08-26,Australia,Customer 508,2650.62,141.01,5.32,9,8.3,Road Bikes 6,Road Bikes,,Bikes,2836.95,9,9.17
2023-05-17,Europe,Customer 783,4969.24,667.37,13.43,3,5.59,Brakes 2,Brakes,,Components,4425.6,4,4.84
2023-08-19,Australia,Customer 415,2330.21,439.01,18.84,10,9.74,Road Bikes 6,Road Bikes,,Bikes,2411.09,9,10.18
2023-02-28,Australia,Customer 319,4872.81,492.15,10.1,10,1.64,Lights 7,Lights,,Accessories,4985.73,11,1.72
2023-04-10,Asia,Customer 288,1123.3,329.13,29.3,6,0.26,Shorts 5,Shorts,,Clothing,1062.32,6,0.21
2023-04-17,South America,Customer 762,2056.75,567.66,27.6,10,8.94,Water Bottles 2,Water Bottles,,Accessories,2384.03,12,8.42
2023-11-01,Asia,Customer 743,2147.79,599.23,27.9,3,4.69,Water Bottles 8,Water Bottles,,Accessories,2006.63,4,3.86
2023-06-08,Australia,Customer 876,2840.04,765.96,26.97,4,4.82,Mountain Bikes 5,Mountain Bikes,,Bikes,3141.53,2,5.57
2023-10-13,Africa,Customer 393,316.22,57.65,18.23,1,3.87,Locks 5,Locks,,Accessories,289.95,-1,3.54
2023-05-12,Asia,Customer 974,4109.23,1180.99,28.74,8,3.44,Chains 9,Chains,,Components,3977.25,7,3.54
2023-10-23,South America,Customer 93,1342.18,312.33,23.27,9,7.62,Road Bikes 2,Road Bikes,,Bikes,1378.48,8,6.74
2023-08-08,South America,Customer 123,3721.78,853.4,22.93,5,9.35,Brakes 9,Brakes,,Components,4140.41,6,8.71
2023-03-04,Asia,Customer 158,3463.53,570.79,16.48,10,7.74,Water Bottles 1,Water Bottles,,Accessories,3802.43,9,7.62
2023-12-22,Africa,Customer 644,1249.28,354.42,28.37,9,7.58,Road Bikes 6,Road Bikes,,Bikes,1223.07,10,6.74
2023-02-14,South America,Customer 46,1905.53,348.14,18.27,6,5.8,Road Bikes 7,Road Bikes,,Bikes,1833.87,8,6.23
2023-12-19,Europe,Customer 556,4919.62,1075.43,21.86,7,6.51,Brakes 4,Brakes,,Components,5134.09,9,7.03
2023-01-30,Asia,Customer 125,4147.44,727.88,17.55,1,3.22,Brakes 8,Brakes,,Components,4904.65,0,2.68
2023-04-29,Africa,Customer 863,1602.6,376.29,23.48,2,5.59,Mountain Bikes 1,Mountain Bikes,,Bikes,1499.58,1,4.54
2023-04-07,South America,Customer 606,4394.36,1156.6,26.32,6,7.81,Gloves 9,Gloves,Gloves 9,Clothing,4398.17,8,7.78
2023-07-08,South America,Customer 785,280.09,40.47,14.45,8,1.9,Pedals 7,Pedals,,Components,300.54,10,2.28
2023-02-02,North America,Customer 622,4247.16,1142.91,26.91,8,7.63,Helmets 6,Helmets,,Clothing,3857.06,8,8.03
2023-12-09,Europe,Customer 716,2241.5,418.04,18.65,3,9.65,Chains 3,Chains,,Components,2442.0,3,11.16
2023-12-05,Asia,Customer 48,1782.73,482.41,27.06,5,6.88,Chains 7,Chains,,Components,1634.01,6,7.84
2023-09-24,Asia,Customer 921,1550.11,297.31,19.18,5,0.8,Jerseys 1,Jerseys,,Clothing,1506.03,7,0.84
2023-07-24,South America,Customer 86,2992.96,341.5,11.41,3,0.43,Road Bikes 10,Road Bikes,,Bikes,3093.57,1,0.43
2023-11-15,Asia,Customer 790,1103.78,259.61,23.52,5,3.92,Pedals 3,Pedals,,Components,908.0,3,4.33
2023-02-24,South America,Customer 466,4406.13,331.78,7.53,3,6.2,Shorts 1,Shorts,Shorts 1,Clothing,3851.44,2,6.12
2023-11-18,Africa,Customer 109,211.48,21.97,10.39,3,8.74,Pedals 10,Pedals,,Components,212.53,5,10.12
2023-10-29,South America,Customer 670,3177.22,781.28,24.59,3,1.83,Gloves 3,Gloves,,Clothing,2894.43,2,2.19
2023-11-13,Africa,Customer 168,4573.09,1081.54,23.65,4,1.01,Pedals 8,Pedals,,Components,4943.19,5,1.16
2023-08-02,South America,Customer 704,3009.58,324.73,10.79,1,2.01,Mountain Bikes 9,Mountain Bikes,,Bikes,2878.3,2,1.86
2023-11-30,Africa,Customer 840,4870.92,791.52,16.25,2,6.32,Touring Bikes 10,Touring Bikes,,Bikes,4936.33,0,5.48
2023-01-27,Asia,Customer 674,937.84,248.81,26.53,5,2.6,Mountain Bikes 5,Mountain Bikes,,Bikes,798.66,3,3.02
2023-05-02,Europe,Customer 819,1109.38,212.0,19.11,4,9.98,Lights 4,Lights,,Accessories,946.15,6,8.64
2023-10-03,South America,Customer 239,3708.11,796.5,21.48,1,2.87,Shorts 8,Shorts,,Clothing,3447.03,2,3.04
2023-04-04,Asia,Customer 83,2280.41,526.09,23.07,4,6.94,Locks 4,Locks,Locks 4,Accessories,2078.35,4,6.49
2023-04-16,Australia,Customer 529,2779.73,716.89,25.79,3,3.47,Brakes 9,Brakes,,Components,2593.16,5,3.39
2023-05-19,Australia,Customer 103,1971.01,110.18,5.59,5,8.32,Lights 2,Lights,,Accessories,1860.62,3,8.58
2023-11-17,Africa,Customer 444,3825.64,925.42,24.19,8,4.82,Lights 6,Lights,,Accessories,4221.66,6,4.6
2023-09-12,South America,Customer 382,529.53,30.4,5.74,4,7.72,Shorts 10,Shorts,Shorts 10,Clothing,501.87,2,6.89
2023-12-17,North America,Customer 374,901.86,74.58,8.27,1,4.73,Locks 6,Locks,,Accessories,963.33,2,4.71
2023-12-19,North America,Customer 215,4064.07,612.86,15.08,8,6.43,Mountain Bikes 9,Mountain Bikes,,Bikes,4105.3,9,6.76
2023-09-26,North America,Customer 256,2001.15,126.07,6.3,5,5.38,Road Bikes 4,Road Bikes,,Bikes,2253.69,7,5.3
2023-10-26,Africa,Customer 492,2051.96,104.44,5.09,7,9.58,Pedals 3,Pedals,,Components,2401.44,9,9.06
2023-04-11,Europe,Customer 937,1784.42,304.6,17.07,7,7.95,Lights 2,Lights,,Accessories,1664.25,9,9.5
2023-05-27,North America,Customer 144,2716.59,700.34,25.78,2,2.85,Road Bikes 1,Road Bikes,,Bikes,2322.79,0,3.25
2023-03-01,Africa,Customer 846,427.46,127.47,29.82,1,6.66,Road Bikes 3,Road Bikes,,Bikes,352.24,2,5.71
2023-07-17,Australia,Customer 304,3020.65,615.91,20.39,9,7.27,Chains 7,Chains,Chains 7,Components,2855.18,11,7.08
2023-08-15,North America,Customer 316,4276.08,1154.54,27.0,8,0.05,Shorts 1,Shorts,,Clothing,3691.01,8,0.05
2023-08-02,North America,Customer 756,3157.99,183.48,5.81,1,0.69,Locks 2,Locks,,Accessories,3327.5,3,0.69
2023-03-02,North America,Customer 454,3448.99,258.33,7.49,6,2.02,Road Bikes 10,Road Bikes,,Bikes,2900.24,6,2.39
2023-03-29,North America,Customer 415,437.16,25.88,5.92,2,1.67,Jerseys 7,Jerseys,,Clothing,473.27,2,1.85
2023-09-28,Asia,Customer 489,4227.02,541.9,12.82,9,9.66,Jerseys 9,Jerseys,Jerseys 9,Clothing,3945.23,8,9.11
2023-11-05,South America,Customer 74,2887.4,810.49,28.07,7,8.26,Jerseys 6,Jerseys,,Clothing,3151.39,6,7.69
2023-12-21,Europe,Customer 826,3259.14,587.95,18.04,1,6.44,Brakes 7,Brakes,,Components,3556.65,-1,7.64
2023-03-17,Africa,Customer 413,4114.09,951.59,23.13,4,6.51,Touring Bikes 4,Touring Bikes,,Bikes,4435.06,3,5.51
2023-05-27,North America,Customer 28,347.81,29.77,8.56,3,0.73,Pedals 3,Pedals,,Components,316.01,2,0.68
2023-02-19,South America,Customer 395,3325.79,816.48,24.55,2,7.99,Locks 5,Locks,,Accessories,3175.02,1,8.33
2023-04-18,South America,Customer 951,3421.37,507.73,14.84,3,2.52,Jerseys 6,Jerseys,,Clothing,3855.74,2,2.33
2023-01-05,Africa,Customer 374,775.87,214.61,27.66,8,3.23,Shorts 8,Shorts,,Clothing,703.11,8,3.85
2023-09-22,Europe,Customer 590,2845.25,693.96,24.39,2,4.98,Mountain Bikes 8,Mountain Bikes,,Bikes,2483.38,0,4.67
2023-12-07,Australia,Customer 227,3959.41,365.45,9.23,7,4.64,Water Bottles 6,Water Bottles,,Accessories,3919.9,8,5.34
2023-10-09,Europe,Customer 650,1810.08,138.11,7.63,10,2.89,Touring Bikes 9,Touring Bikes,,Bikes,1658.15,8,3.08
2023-09-20,South America,Customer 299,660.81,69.78,10.56,5,7.16,Water Bottles 1,Water Bottles,Water Bottles 1,Accessories,671.59,4,8.14
2023-06-27,Asia,Customer 728,2308.94,505.89,21.91,9,1.33,Lights 6,Lights,,Accessories,2113.54,9,1.32
2023-03-20,Australia,Customer 995,4960.53,398.83,8.04,7,7.98,Pedals 6,Pedals,,Components,5006.83,6,7.42
2023-08-18,Europe,Customer 239,2414.32,540.32,22.38,3,7.9,Saddles 8,Saddles,Saddles 8,Components,2521.83,5,8.07
2023-02-19,South America,Customer 907,1700.29,126.67,7.45,6,0.34,Shorts 6,Shorts,,Clothing,1902.37,6,0.37
2023-01-19,North America,Customer 49,1391.7,208.06,14.95,7,8.01,Gloves 4,Gloves,,Clothing,1210.45,7,6.74
2023-12-17,Africa,Customer 311,4592.11,1080.98,23.54,1,0.1,Locks 9,Locks,,Accessories,5019.89,1,0.11
2023-07-06,South America,Customer 827,3069.25,689.35,22.46,10,8.67,Touring Bikes 1,Touring Bikes,,Bikes,3056.02,8,8.33
2023-10-01,South America,Customer 365,4819.36,1233.76,25.6,4,9.02,Water Bottles 2,Water Bottles,,Accessories,5495.99,5,10.81
2023-09-17,Australia,Customer 691,1052.9,276.7,26.28,10,8.08,Water Bottles 1,Water Bottles,,Accessories,1189.59,10,7.66
2023-09-09,Africa,Customer 970,4763.85,1054.24,22.13,4,3.61,Shorts 7,Shorts,,Clothing,4735.8,5,4.01
2023-11-26,North America,Customer 989,1858.73,433.08,23.3,2,5.92,Locks 3,Locks,,Accessories,2080.12,2,6.84
2023-03-26,Africa,Customer 139,2210.52,588.66,26.63,4,8.27,Brakes 3,Brakes,,Components,2052.69,3,7.13
2023-11-22,Europe,Customer 818,956.93,133.59,13.96,2,6.08,Lights 4,Lights,,Accessories,1127.86,0,5.56
2023-11-04,Africa,Customer 6,3540.25,845.41,23.88,7,0.55,Chains 8,Chains,,Components,3759.18,8,0.61
